address,is_verified,contract_name,compiler_version,source,has_variable_rw_set,rw_confidence,rw_evidence_functions,rw_reasoning,rw_error,rw_branch_condition
0x9c81f695ef4867fdcb593dd5a411b4285e55997a,FALSE,,,none,,,,,,
0x1df39049272d92797ce7cc715dd078906c6bfe43,FALSE,,,none,,,,,,
0x9e38c7bd9b366083c682e69a8c9a9fc803b3dfd0,TRUE,BatchTransfer,v0.8.7+commit.e28d00a7,etherscan,0,high,,合约仅有一个 external 函数 batchTransfer，内部无任何 if/else 或条件分支，仅有 for 循环和外部调用。合约也未声明任何 state variable，不存在分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xfcf95a6a4b9371495cc4a16b1c8528f43f04c533,FALSE,,,none,,,,,,
0xed785af60bed688baa8990cd5c4166221599a441,TRUE,CurveStableSwapNG,vyper:0.3.10,etherscan,1,high,add_liquidity;remove_liquidity,add_liquidity中if(total_supply>0)分支写入admin_balances和通过upkeep_oracles写last_prices_packed，而else分支不写这两个变量，读写集不同；remove_liquidity中_claim_admin_fees为true时额外调用_withdraw_admin_fees写admin_balances，为false时不写,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,add_liquidity中依赖state variable total_supply是否大于0；remove_liquidity中依赖函数参数_claim_admin_fees
0xa9cb2246c81a8093ecadddab206da1b9f17a5838,TRUE,Token,v0.8.31+commit.fd3a2265,etherscan,,,,,"[0xa9cb2246c81a8093ecadddab206da1b9f17a5838] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0xa9cb2246c81a8093ecadddab206da1b9f17a5838&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0xe062e38d16d949ffb0bd6b62ae2f7a3c930be1c4,TRUE,PROJ02TOKEN,v0.8.29+commit.ab55807c,etherscan,,,,,"[0xe062e38d16d949ffb0bd6b62ae2f7a3c930be1c4] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0xe062e38d16d949ffb0bd6b62ae2f7a3c930be1c4&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0xd7907e30cef87c826d2ef3a3348d282dec688612,TRUE,ECO,v0.8.20+commit.a1b79de6,etherscan,0,high,,合约中唯一的条件分支在_spendAllowance中检查无限授权，但两分支均操作同一变量_allowances，不存在不同分支读写不同state variable的情况。其余函数无条件分支。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x04906695d6d12cf5459975d7c3c03356e4ccd460,TRUE,sOlympus,v0.7.5+commit.eb77ed08,etherscan,1,high,rebase,rebase 中若 profit_==0 则直接 emit 后 return，不修改任何状态变量；否则会写 _totalSupply、_gonsPerFragment 并通过 _storeRebase 向 rebases 数组 push，两条路径的 state variable 写入集合不同,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,rebase 函数中根据参数 profit_==0 与否选择早退或继续执行
0x94c1201e12d5773410c35fe509dd0f4bb440d39d,TRUE,IncentiveDistributor,v0.8.10+commit.fc410830,etherscan,0,high,,合约中唯一的运行时条件分支在 withdraw 函数中（if _balance == 0），但该分支仅改变局部变量 tokenAmount 的值，两个分支均不读写任何不同 state variable。其余函数无运行时条件分支导致读写不同变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x879e23e65fda85f4d0efa261eff59c1ed35c8e30,TRUE,Token,v0.8.28+commit.7893614a,etherscan,1,high,transfer;transferFrom,"_update重写中if(to==0xdead)将to改为address(0)，导致base _update的to==address(0)分支写_totalSupply而非_balances[to]，两条路径读写的state variable集合不同（{_balances,_totalSupply} vs {_balances}）",402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,transfer的to参数是否为address(0xdead)，决定base _update走burn路径还是普通转账路径
0x2ccdc4432f10cf8605833500d3151073686e1fe4,TRUE,ERC1967Proxy,v0.8.9+commit.e5eed63a,etherscan,1,high,fallback;receive;_fallback,TransparentUpgradeableProxy._fallback中，若sender是admin且selector为upgradeTo则写_IMPLEMENTATION_SLOT，若为changeAdmin则写_ADMIN_SLOT，非admin则走delegatecall，不同分支触及不同存储槽变量,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,msg.sender是否等于admin，以及msg.sig选择器共同决定走不同dispatch分支
0x2bbe1b51bc022163547324543c7147a61ecc75ff,TRUE,TransparentUpgradeableProxy,v0.8.9+commit.e5eed63a,etherscan,1,high,fallback;receive;_fallback,TransparentUpgradeableProxy的fallback经_fallback分发：当msg.sender为admin时，upgradeTo分支写_IMPLEMENTATION_SLOT，changeAdmin分支写_ADMIN_SLOT，两条路径读写不同的存储槽变量,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,msg.sender是否等于admin地址，以及msg.sig选择器值决定走不同分发路径
0xadab55830bd8d4c1278690e6b14def65e3f6a5d2,TRUE,GuruFund,v0.8.27+commit.40a35a09,etherscan,,,,,"[0xadab55830bd8d4c1278690e6b14def65e3f6a5d2] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0xadab55830bd8d4c1278690e6b14def65e3f6a5d2&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x21dbba985eea6ba7f27534a72ccb292eba1d2c7c,TRUE,DefaultCollateral,v0.8.25+commit.b61c2a91,etherscan,0,high,,所有非view/pure的public/external函数中的if分支均为revert守卫（如amount==0、totalSupply>limit、msg.sender!=limitIncreaser），不改变后续读写的state variable集合。无任何分支根据运行时值选择读写不同的存储变量。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x391af3f3acf4ae4abcf245d5d4c7877fd158d7f9,FALSE,,,none,,,,,,
0x7a782961b0c48f53aa0ded9e321eb2e13f0bfb50,TRUE,KAI,v0.8.30+commit.73712a01,etherscan,1,high,_transfer;transfer;transferFrom,在_transfer中，owner间转账仅写_balances；非owner且触发swap的路径额外写sells_Count、lastBlockOfSell、_allowances（经swapTokensForEth→_approve）、inSwap；买入路径额外写buys_Count。不同路径读写的state variable集合不同，满足分支依赖可变RW-set。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,依赖from/to地址与owner()/uniswapV2Pair的比较、buys_Count、swapEnabled、inSwap等运行时值决定分支走向。
0xa62c5ef5dc67b6b38b3d14c79efca2c27eca8518,FALSE,,,none,,,,,,
0x2202cb9c00487e7e8ef21e6d8e914b32e709f43d,TRUE,DelegationManagementContract,v0.8.18+commit.87f61d96,etherscan,1,high,setCollectionLock;setCollectionUsecaseLock,setCollectionLock中若_collectionAddress==ALL_COLLECTIONS则写globalLock，否则写collectionLock，两个不同的state variable。setCollectionUsecaseLock中若_useCase==1则调setCollectionLock(写globalLock或collectionLock)，否则写collectionUsecaseLock，分支读写变量集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支条件依赖函数参数_collectionAddress是否等于编译期常量ALL_COLLECTIONS，以及_useCase是否等于1
0xd417144312dbf50465b1c641d016962017ef6240,TRUE,CovalentQueryToken,v0.6.2+commit.bacdbe57,etherscan,0,high,,合约中所有非view/pure的public函数（transfer、approve、transferFrom、increaseAllowance、decreaseAllowance、permit、renounceOwnership、transferOwnership、rescueTokens）均无条件分支导致读写不同state variable的情况，各函数内部对存储变量的访问路径固定。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x2ef1506c36b180a18c4ecde031502ffd33a481a1,FALSE,,,none,,,,,,
0xbd6323a83b613f668687014e8a5852079494fb68,TRUE,BTC,v0.8.23+commit.f704f362,etherscan,0,high,,逐个检查所有非view/pure的external/public函数，条件分支（如rebase的positive/!positive、decreaseAllowance的if/else）中不同分支读写的均为同一组state variable（btcsScalingFactor、_totalSupply或_allowedFragments），不存在分支选择不同存储变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x25722cd432d02895d9be45f5deb60fc479c8781e,TRUE,SpongeBobToken,v0.8.18+commit.87f61d96,etherscan,0,high,,合约仅包含标准ERC20和Ownable函数。唯一运行时分支在_spendAllowance中（判断无限授权），但两条分支都读取同一变量_allowances，仅条件性写入它，触及的state variable集合不变，不存在不同分支读写不同变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x2877f7ca35009311450550f700e8822d3a1c4334,TRUE,ERC1155MagicDropCloneable,v0.8.22+commit.4fc1097e,etherscan,1,high,setup,setup函数有8个独立if分支，条件依赖config参数的运行时值，各分支分别写入不同的state variable：_tokenSupply、_walletLimit、_baseURI、_contractURI、_allowlistStages、_publicStages、_payoutRecipient、_royaltyReceiver/_royaltyBps。不同执行路径触及的存储变量集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支条件依赖config参数字段（maxSupply、walletLimit、baseURI、contractURI等），均为运行时传入值
0x966f7f0a11d22f5cb71092a52d485de18f76a780,TRUE,WalletSimple,v0.8.10+commit.fc410830,etherscan,0,high,,所有非view/pure函数中的条件分支均不涉及对不同state variable的读写。fallback/receive中if(msg.value>0)仅影响事件发射；recoverAddressFromSignature中if(v<27)仅修改局部变量；tryInsertSequenceId循环中始终写同一变量recentSequenceIds的不同下标。无分支依赖可变读写集。,no_source,
0x7b9e0e62e3798ffb33326421a7d203ffd60b711c,TRUE,NFT,v0.8.14+commit.80d49f37,etherscan,1,high,mintCommunity,mintCommunity中，若block.timestamp>private_mint_end走公开铸造，调用_mintPublic写publicMintCount；否则走私有铸造，调用_mintPrivate写privateMintCount。两条路径读写不同的state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,block.timestamp 与 private_mint_end 比较决定走公开铸造还是私有铸造路径
0x686e7d01c7bfcb563721333a007699f154c04eb4,TRUE,Rollup,v0.8.24+commit.e11b9ed9,etherscan,1,high,resolveProposal,resolveProposal中DEFENDER_WINS分支调用_trySetCanonical写入_canonical映射，且可能更新anchorL2BlockNumber变量；CHALLENGER_WINS分支不触碰这两个变量，仅写credit映射。两分支读写的state variable集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖resolutionStatus，其值由parent.resolutionStatus、canonical存在性、prover地址等运行时状态决定
0x81ac78587329418e2e762fbf16b8d99111e246cb,FALSE,,,none,,,,,,
0xeff49b0f56a97c7fd3b51f0ecd2ce999a7861420,TRUE,Fofar,v0.8.23+commit.f704f362,etherscan,1,high,transfer;transferFrom,_transfer中，买入路径(from==uniswapV2Pair)写_buyCount，,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖from/to地址、_buyCount、swapEnabled、inSwap等运行时值
0x42bb3413596e2a3ddf11ee023226daa5c0d4d05b,FALSE,,,none,,,,,,
0x62b6d83d5afbf395ece55136e7161c119a8fd80c,TRUE,TokenMintERC20Token,v0.8.23+commit.f704f362,etherscan,1,high,_transfer;transfer;transferFrom;manualSwap,_transfer 中 if(from!=owner()&&to!=owner()) 内部分支可能写 _buyCount、sellCount、lastSellBlock 及通过 swapTokensForEth 写 _allowances；而 owner 路径仅写 _balances。swap 条件分支额外写 sellCount/lastSellBlock，不满足时则不写，构成不同分支读写不同变量集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,依赖 from/to 参数是否为 owner 或 uniswapV2Pair、_buyCount、swapEnabled、inSwap、block.number 等运行时值
0x061c0111b21d466e6df8d7fb06d05aee6a8214c2,TRUE,MetaChainERC20,v0.8.24+commit.e11b9ed9,etherscan,,,,,"[0x061c0111b21d466e6df8d7fb06d05aee6a8214c2] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x061c0111b21d466e6df8d7fb06d05aee6a8214c2&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x3ffb3254134c0a7a5125fee061c5243c9e1c2a95,TRUE,GatewayProxy,v0.8.25+commit.b61c2a91,etherscan,0,high,,合约中唯一的条件分支在fallback()的assembly中，switch result仅区分revert和return，不涉及不同state variable的读写。initialize是pure，constructor无条件分支。无分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x682c9ee10e1f4bb820758f662be0851d05150024,TRUE,TransparentUpgradeableProxy,v0.8.10+commit.fc410830,etherscan,,,,,"[0x682c9ee10e1f4bb820758f662be0851d05150024] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x682c9ee10e1f4bb820758f662be0851d05150024&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x5d3a6d8787dc707a6aaa78de8efa1845622cd8a4,FALSE,,,none,,,,,,
0x2d40847616eb0e65222c06eae13626323d90a7b3,TRUE,StandardToken,v0.8.4+commit.c7e474f2,etherscan,0,high,,合约中所有非view/pure的public函数（transfer、approve、transferFrom等）及其内部辅助函数均无条件分支导致读写不同state variable的情况。所有路径固定操作_balances、_allowances、_owner等变量集合。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xb323692b6d4db96af1f52e4499a2bd0ded9af3c5,TRUE,Bridge,v0.8.9+commit.e5eed63a,etherscan,0,high,,唯一含if/else的公开可写函数voteForDisableToken，其分支条件依赖参数isDisable，但两个分支都操作同一个state variable disabledTokens（一写true一delete），不涉及不同变量。其余非view/pure函数均无条件分支或分支仅用于require校验。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,TRUE,ERC1967Proxy,v0.8.20+commit.a1b79de6,etherscan,0,high,,合约中所有条件分支（如upgradeToAndCall中的data.length检查、_setImplementation中的code.length检查、_checkNonPayable等）仅影响revert或delegatecall调用，不导致不同分支读写不同的state variable。分支前已统一写入IMPLEMENTATION_SLOT，无分支依赖的变量集差异。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x8aef13416171ba43a12ad38cf7ad2a1d30a7b686,FALSE,,,none,,,,,,
0x4687f007da484efe20d7a17e5b1d105cdbfca0eb,TRUE,Morpheus,v0.8.26+commit.8a97fa7a,etherscan,,,,,"[0x4687f007da484efe20d7a17e5b1d105cdbfca0eb] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x4687f007da484efe20d7a17e5b1d105cdbfca0eb&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x3cf608713dde365a8bf04b931b21e2be580e7ae7,TRUE,ERC1155TL,v0.8.22+commit.4fc1097e,etherscan,,,,,"[0x3cf608713dde365a8bf04b931b21e2be580e7ae7] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x3cf608713dde365a8bf04b931b21e2be580e7ae7&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x56eac5555d05e99112b7db83fa32fa696703a2eb,TRUE,DEGE,v0.8.30+commit.73712a01,etherscan,1,high,check,check函数中，if分支调用_lookBalance写入_balances变量，else分支调用_getBalance仅读取_balances不写入。两条路径读写的state variable集合不同（一个写，一个不写），构成分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支条件依赖 msg.sender 是否等于 _previousOwner（运行时比较）。
0x35ebd9f77506e87358214f475c98a95f98e62dc6,TRUE,WalletSimple,v0.8.10+commit.fc410830,etherscan,0,high,,合约中所有存在条件分支的非view/pure函数（如fallback、receive、tryInsertSequenceId等），其分支仅控制事件发射、局部变量计算或对同一数组变量的不同索引进行读写，未出现不同分支读写不同状态变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xb2bb1c801be2628a9f285d688482d2dea971ef25,FALSE,,,none,,,,,,
0x3e452a416dae9f0bf4bf69fa0bf529c2b7c7360f,TRUE,MixQuity,v0.8.21+commit.d9974bed,etherscan,,,,,"[0x3e452a416dae9f0bf4bf69fa0bf529c2b7c7360f] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x3e452a416dae9f0bf4bf69fa0bf529c2b7c7360f&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x6930e17f5e687cd138474a5215d09324d2fdb316,FALSE,,,none,,,,,,
0x42168a285252bd00e4930e2f9dc01d496b14c90a,TRUE,Skyops,v0.8.20+commit.a1b79de6,etherscan,1,high,transfer;transferFrom,"transfer调用_executeTransfer，当条件为sell且合约余额超_minSwapAmount时，走_swapTokensForEth路径额外写入_allowances；而排除账户或其他分支仅写入_balances。两条路径的state variable集合不同({_balances} vs {_balances,_allowances})。",402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,依赖_excludedAccounts、liquidityPair比较结果及_balances[address(this)]余额值决定是否触发swap
0xf0e0d6c3538e3cc109730c9decae25c41ebdbbd0,TRUE,GnosisSafeProxy,v0.7.6+commit.7338295f,etherscan,0,high,,合约中虽有多个含条件分支的函数（如createProxy中if(data.length>0)、createProxyWithCallback中if(callback!=address(0))），但这些分支仅决定是否执行外部调用或emit event，不读写不同的state variable。合约本身几乎无state variable，fallback通过汇编delegatecall转发，不构成分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xe658cae2d5a8d277d85ef8afe61c51c349a4acf9,FALSE,,,none,,,,,,
0x518ba36f1ca6dfe3bb1b098b8dd0444030e79d9f,TRUE,WonkyStonks,v0.8.3+commit.8d00100c,etherscan,,,,,"[0x518ba36f1ca6dfe3bb1b098b8dd0444030e79d9f] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x518ba36f1ca6dfe3bb1b098b8dd0444030e79d9f&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0xf0187b76be05c1fcaa24f39c0a3aab4434099c4f,TRUE,AetherGames,v0.8.22+commit.4fc1097e,etherscan,0,high,,"逐一检查所有非view/pure的external/public函数。lzReceive中的if(isComposed)分支仅决定是否额外调用外部合约endpoint.sendCompose，不改变本合约写入的state variable集合（均为_balances和_totalSupply）。send中_lzSend的if(lzTokenFee>0)分支仅决定外部token转账，不写不同state variable。其余函数(transfer, approve, setPeer等)均无运行时条件分支选择不同变量的情况。",402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x00eb00c6f847740000884d00e03f00c761998feb,FALSE,,,none,,,,,,
0xbea269038eb75bdab47a9c04d0f5c572d94b93d5,TRUE,WFIO,v0.8.7+commit.e28d00a7,etherscan,1,high,wrap;unregoracle;regoracle;regcust;unregcust,wrap等函数中if(getConsensus())为true时通过_mint/_revokeRole等额外触及_balances、_totalSupply、_roles、oracle_count、oraclelist等不同变量，false分支不触及，路径读写集不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支条件为getConsensus()返回值，依赖approvals映射中的批准计数与阈值比较
0x0d02755a5700414b26ff040e1de35d337df56218,TRUE,TransparentUpgradeableProxy,v0.8.2+commit.661d1103,etherscan,0,high,,合约中唯一的条件分支是TransparentUpgradeableProxy的ifAdmin修饰器（msg.sender==_getAdmin()），其admin分支执行函数体，else分支delegatecall到implementation。这不是典型的不同分支读写不同state variable的模式。其余函数（changeAdmin、upgradeTo等）均无条件分支，不存在分支依赖的可变RW-set。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x704bf12276f5c4bc9349d0e119027ead839b081b,TRUE,Timeless,v0.8.7+commit.e28d00a7,etherscan,0,high,,唯一有条件分支的_issueToken函数基于参数e分三路，但各分支仅修改局部变量_tokenId值和require校验范围，最终都汇聚调用_safeMint，写入相同的state variable集合（_balances和_owners）。不存在不同分支读写不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xfbb8646d516c9b089bfaac605a7b63e334172aec,TRUE,TransparentUpgradeableProxy,v0.8.20+commit.a1b79de6,etherscan,0,high,,所有非view/pure函数中的条件分支（如Ownable的地址校验、ERC1967Utils中data.length判断、TransparentUpgradeableProxy的_fallback中msg.sender判断）要么仅用于revert守卫，要么所有分支触及相同的state variable集合。不存在不同分支读写不同命名状态变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x32c611b0a96789baa3d6bf9f0867b7e1b9d049be,TRUE,EdenStaking,v0.8.27+commit.40a35a09,etherscan,,,,,"[0x32c611b0a96789baa3d6bf9f0867b7e1b9d049be] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0x32c611b0a96789baa3d6bf9f0867b7e1b9d049be&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0x5eea751f0d1dd07084745118c776f77e30ffb40f,FALSE,,,none,,,,,,
0x35c562e8b6b53fe6b89343b894bf49a39c70ecb6,FALSE,,,none,,,,,,
0xfea2e874c0d06031e65ea7e275070e207c2746fd,TRUE,Vocalad,v0.8.28+commit.7893614a,etherscan,1,high,_update;transfer;transferFrom,_update中：买入路径（前180秒）写maxBuyTxsPerBlockPerOrigin和maxBuyTxsPerBlock；卖出路径写raiseAmount（经_swapTokensForEth）；普通转账仅写_balances。不同分支触及不同state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖block.timestamp、startBlockTime、from/to地址是否为pair、isExcludedFromFees、_feeBps等运行时值
0xa4b93d80ceeaf2960927bb719092a1529979ac93,TRUE,GnosisSafeProxy,v0.7.6+commit.7338295f,etherscan,0,high,,合约中虽有多个含条件分支的函数（如createProxy、createProxyWithNonce的if(data.length>0)等），但这些分支仅影响是否执行外部call或revert/return，不改变实际读写的state variable集合。GnosisSafeProxyFactory无state variable，GnosisSafeProxy仅有一个singleton，所有分支读写同一变量或仅影响控制流。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x793af7bbcb5f1884968b6927fa440f7acc2cb060,FALSE,,,none,,,,,,
0x1cdd2eab61112697626f7b4bb0e23da4febf7b7c,TRUE,BridgeToken,v0.8.4+commit.c7e474f2,etherscan,0,high,,BridgeToken仅继承BeaconProxy/Proxy。公开非view函数只有fallback和receive，内部无条件分支，仅做delegatecall转发。ERC1967Upgrade虽有if分支但全为internal函数，不满足判定标准。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x1bc3f370c10bb4801692de0fd1442360af9ccd05,FALSE,,,none,,,,,,
0xca032e05584e2e581a6f05c702f24f5eb53c22d2,TRUE,XUSDPDeposit,v0.7.6+commit.7338295f,etherscan,0,high,,合约中所有非view/pure的函数（depositToken、transferOwnership、withdrawTokens）均不含任何运行时条件分支（if/else或三元表达式），全部是顺序执行逻辑，不存在分支选择不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x60f80121c31a0d46b5279700f9df786054aa5ee5,TRUE,MintableToken,v0.5.17+commit.d19bba13,etherscan,0,high,,审查了所有非view/pure的public/external函数及内部辅助函数。虽有if分支（如_clearApproval、_removeTokenFromOwnerEnumeration、_checkOnERC721Received），但这些分支要么操作同一组state variable（仅值或key不同），要么仅影响revert/return/emit事件，不存在不同分支读写不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xd1ba9bac957322d6e8c07a160a3a8da11a0d2867,TRUE,HMToken,v0.6.2+commit.bacdbe57,etherscan,,,,,"[0xd1ba9bac957322d6e8c07a160a3a8da11a0d2867] 请求 https://api.etherscan.io/v2/api 反复失败: HTTPSConnectionPool(host='api.etherscan.io', port=443): Max retries exceeded with url: /v2/api?chainid=1&module=contract&action=getsourcecode&address=0xd1ba9bac957322d6e8c07a160a3a8da11a0d2867&apikey=WBHX7NEGIVIY4MENPSGR1W61PXACEXH5JD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
0xf3e6e6ed97b2df9241007026ad4ee9d094e13695,FALSE,,,none,,,,,,
0x1b1ff83ae0751ffb7ce0224e9c330e859e95dd16,TRUE,LegendToken,v0.8.9+commit.e5eed63a,etherscan,0,high,,合约中所有非view/pure函数（transfer、approve、transferFrom、burn、burnFrom、pause、unpause等）均无运行时条件分支导致读写不同state variable的情况。唯一的分支在_spendAllowance中检查allowance是否为最大值，但两路径都只涉及_allowances和_balances，无变量集合差异。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x7621ea8a99dca73caa175a27dfe300c5e5718634,FALSE,,,none,,,,,,
0x7f74de3002a6af0ea698e317ed0fd77914100c32,TRUE,CustomMintableERC20,v0.6.9+commit.3e3065ac,etherscan,0,high,,唯一含条件分支的_transfer中，两个if分别依赖tradeBurnRatio和tradeFeeRatio，但两个分支写入的都是同一个state variable（balances映射），仅key不同（address(0) vs team），不满足'不同state variable'的判定标准。其余函数均无影响不同变量的运行时分支。,no_source,
0xa4a7c46a0c767e5895d0ebbf4df2e14dd32dae86,TRUE,UXLINKERC20MultiSender,v0.8.23+commit.f704f362,etherscan,0,high,,所有非view/pure函数中，if分支（如if(fee>0)）仅决定是否执行外部token调用，不涉及本合约不同state variable的读写。无任何函数在不同分支中操作不同的state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
